caption_id,caption_text,caption_type,created_ts,status,language,explicitness_level,primary_theme,primary_tone,cta_type,time_of_day_fit,persona_hint,price_hint_band,price_hint_value,char_len,word_count,emoji_count,has_hashtag,has_mention,has_price_placeholder,has_name_placeholder,has_currency_symbol,tags_csv,is_paid,is_mass_msg,is_wallpost
798510d7bfbfa54f43db450d18fff37915c6c585eb26924cbe46355638f4ceb9,Got any naughty plans for the day? 👀,BUMP,2025-08-10T10:31:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,36,8,1,False,False,False,False,False,True,False
9e70e56421bbc0f9ffaab5e4af64b32119247d4f4b2930f05fc975e45205d429,"I won’t be online tonight so I’m doing customs all night! Lmk what you want to see **(self play, JOI, BJs, Cum shows!)**",BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,120,23,0,False,False,False,False,False,True,False
e7ac62c4de90313a0ad2b004e232f4bce618ed7e86868f0668a35ebd991fe1ae,tell me ur alone right now babyy 😏 i got something for you 👅,BUMP,2025-08-20T00:08:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,60,14,2,False,False,False,False,False,True,False
9473a11318b76fabb335298b76e28e4013b2a58a9b147d56b325bb9c3a4037f4,I'm feeling naughty rn 🙈,BUMP,2025-07-29T23:26:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,24,5,1,False,False,False,False,False,True,False
5dfe3e538485b54a4db566eb4f8e50fcbbcfe580694b292381f737081a420b13,hey daddy i know that cock is hard right now 🍆😋,BUMP,2025-07-24T01:48:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,47,11,2,False,False,False,False,False,True,False
fd3b28388e8cd3b9ca4e720b51f3ae16f13de46d129fb87233d4c84d38574f9d,You busy or should I distract you a bit? 😈,BUMP,2025-08-20T00:53:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,42,10,1,False,False,False,False,False,True,False
3f9815ecd79635ba3f7fae6ddeae6b25a635aa87624ce553553d2aa59826c94d,Miss me? Or do I need to remind you why you should? 😏,BUMP,2025-08-18T01:45:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,53,13,1,False,False,False,False,False,True,False
0fa047997f610a08357591b2c60b95deac58d24895a4512560c2777a460290d2,are we gonna pull out an all nighter? 😏😈,BUMP,2025-08-25T22:51:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,40,9,2,False,False,False,False,False,True,False
4f6cfcb71dae05a386cd4de098d2e3949c1988b984544e6410fa1189543763be,Fingerfuck or tonguefuck? What's your move? 👅🥵,BUMP,2025-08-20T00:55:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,46,7,2,False,False,False,False,False,True,False
f0cc5d5f9765a017c6daa25cd2ba41cf0e4154a45644c3012704f39016dd7aef,Are you really going to ignore what I sent you babyyy? 😩,BUMP,2025-07-25T23:43:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,56,12,1,False,False,False,False,False,True,False
760b4658a76c0c9581010d937f1ef512df9ec2fa2940e9afd5757428c7ba463f,Too hot to leave locked up... come get it 💦,BUMP,2025-07-30T00:41:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,43,10,1,False,False,False,False,False,True,False
8551f997580e5f6b01f5e960bf0cb6b4ffffffdd20ba17d463ac3f9a445a7607,If I sent you a pic now... would you be sweet or naughty? 😳,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,59,14,1,False,False,False,False,False,True,False
5dc741051880316ffd43eeb0970053bdca975bec819daf492629aad4f7ef3f54,im gonna be live in like 45 mins if you want a custom come by and watch it be made live for you ;),BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,98,24,0,False,False,False,False,False,True,False
d411d78ba4cc1574469969672378e128c753cef0102bfc8a2683ea8da3b81814,"What would you do if I sat on your lap and whispered, “I’m not wearing any panties?"" 👅",BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,86,18,1,False,False,False,False,False,True,False
dc30867b732536d303562b3ed1a828cdf15788bdd34d985efdca354c2f158490,You better be in the mood rn because I am 😈,BUMP,2025-08-26T01:39:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,43,11,1,False,False,False,False,False,True,False
1ca53d7fc303c963ac647b37fb31923f9ed2e4ec5ea7c3a0a04497840cedce44,Would you let me tie you up... or do you want to make me your good little plaything rn? 🙊,BUMP,2025-08-29T02:17:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,89,20,1,False,False,False,False,False,True,False
02d29fa22f667e475ef5ec26c3c89e576450848a98eddf511091d12659f41b3a,Would you like to know the most sensitive part of my body?🙈,BUMP,2025-08-20T00:52:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,59,12,1,False,False,False,False,False,True,False
1385225307e58e7a758e2f04369438db70a06b873773131e46756a6d871f496b,Do you want me to be your good girl tonight... or your filthy little slut? 😈,BUMP,2025-08-03T19:10:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,76,16,1,False,False,False,False,False,True,False
6a76489fe9787b6d4b21c010cbcee94ddc6a25304e7a5953366346aee56cd784,Too tempting to ignore...🔝🔝 I know you’ll love every second of it 😉🔥,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,68,13,4,False,False,False,False,False,True,False
baa38d9eef250bbd78709d978e30b77448cb2ca20549de9190eb4ba729fa8d85,I keep picturing your hands all over me... where would you touch first? 😈,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,73,14,1,False,False,False,False,False,True,False
4fa9fae1824486499ec705301f3424493cc67e141af9f0a4842486f27e603cfa,"Let’s make a mess together, Daddy😈",BUMP,2025-08-05T00:31:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,34,6,1,False,False,False,False,False,True,False
a57449eea5a5909ec4eddeac48abde7d634e9b62b2f5fbeb0bc16faf4516e2d7,i feel like getting naughty in red 🍒,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,36,8,1,False,False,False,False,False,True,False
5033c77ac7ed43347d4897aab1d1dfdf6623d7bb31f15d03ca9dba214c2551d8,did you not want to see how wet my kitty can get 😻💦💦,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,52,13,3,False,False,False,False,False,True,False
dc7629cee59e73e6f4e13cc005611c523839b54d709743593456601d4a855d28,If you skip that 👆 you’ll regret it later😉💋,BUMP,2025-08-24T23:58:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,43,9,3,False,False,False,False,False,True,False
e9f0fad8f1500a6f02b7b795aca985e5d34353ec485c7b3743da2263ffcfaebe,Too tempting to ignore👆🏻👆🏻 better catch it while you can 😘,BUMP,2025-08-05T10:12:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,58,11,5,False,False,False,False,False,True,False
4fc3c9b90985b9a88606bd999fb31f63d58b600aea8b56da52aff4be9d781f65,whats better than a pretty face like mine?... covered in your cum 🤭,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,67,13,1,False,False,False,False,False,True,False
dc0cbeed40f7e4c98c9f2ce1ea60555c26d9c0840c5949cede23ce696d7709ae,is it too early for a one piece? 😋,BUMP,2025-08-24T23:45:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,34,9,1,False,False,False,False,False,True,False
7216da732a30f4b6763b1d32fe01ce2d152e2bfdd9e4c6b2625772026e4891c9,I’ve got a few dirty thoughts I can’t get out of my head... wanna hear my favorite one? 🔥,BUMP,2025-08-29T02:19:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,89,19,1,False,False,False,False,False,True,False
dab3552b7351428d23d17f5c439475e3bb216daf148d5c0bc915665327d8b261,I think I know what to do to make your cock throb .. Wanna hear it?😈,BUMP,2025-08-29T02:21:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,68,16,1,False,False,False,False,False,True,False
97fe7a8d3ceccdbd1c3efbdfbac283c94cb0acd4fbdb394d451b58551beed017,You’ll be dreaming about this tonight... 😉👆,BUMP,2025-08-05T10:14:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,43,7,2,False,False,False,False,False,True,False
ba562897a89f61f5b91681d83a37912d4ae5fe6176654719a8ed7b0cc5305f0e,"come closer, I don’t bite... unless you want me to, daddy😈",BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,58,11,1,False,False,False,False,False,True,False
6da6d2fcdfecfd4a62d21ba06d6dff26e10a1234a0c475cef07cc1c29a8db3e0,I want that dick dip on me... 😈,BUMP,2025-07-29T23:32:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,31,8,1,False,False,False,False,False,True,False
f4f1c0a8080a2c10586fd09efc85112cc9c81e836afd9b1a0c7522b2f71e4e3a,Woke up soaked... guess who I was dreaming about 😈,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,50,10,1,False,False,False,False,False,True,False
ae6b85658d694806bb65bf678708630dc242746fb101e88c20a82d4827470f5c,Are you enjoying your day so far?,BUMP,2025-08-06T08:22:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,33,7,0,False,False,False,False,False,True,False
4aa12b9958ba1a28d907f2aed26c94e4104fd07623b0da84d6df7edd508eadd7,"If I was completely restrained for you to have your way with me, where would you start?😉",BUMP,2025-08-10T10:33:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,88,17,1,False,False,False,False,False,True,False
745c40d3f8c9a420ed0cbd5dd287f0b96d82d2fa5b56684958dced95f9a717da,I'm thinking of something... and it involves you😉 Can you guess what it is?,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,75,14,1,False,False,False,False,False,True,False
adbf4a5e760685b19e68bcecd8328bd32a9376a1057b5c790970d983dd79be3f,Heyyy! Just wanted to make sure you're not too busy being awesome to chat with me😉,BUMP,2025-08-29T02:23:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,82,16,1,False,False,False,False,False,True,False
1f201dd79c5c96dcbf63cdbc92a9262cb6ac5c69bb409c995d58862fedbd0638,Still waiting for you to unlock that post...👆🏻👆🏻 I promise it’s so worth it💋,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,76,14,5,False,False,False,False,False,True,False
50b15d62e28d7f9187e29a77e23a52dd4de5f48a19c7424ea7b5d1f4f52116e5,Do you wanna spice up your morning with a flavorful surprise?😈,BUMP,2025-08-26T01:44:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,62,11,1,False,False,False,False,False,True,False
1381108bb3a009168ca9b6bab57213541f9e59caa17daa3aa9adce6ab6caf482,not getting of my last messages is crazyyyy ngl youre missing out today lol,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,75,14,0,False,False,False,False,False,True,False
d77233fc92bc0cce04cd457de598976d400e7ef1ad6a616d73fc2425eb3ff04e,What kind of porn turns you on the most... or would you rather just watch me instead? 💦😈,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,88,18,2,False,False,False,False,False,True,False
c52629f299bd57d49c4888904c6b510f8e0fd6938eea26fc63587405c8f7f692,Playtime’s about to get real messy... ready? 😈,BUMP,2025-08-26T01:21:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,46,8,1,False,False,False,False,False,True,False
1684a1cd118fe2e4cc67f6ba092443dfd43a786549cde8a06c58cb74f34aff18,"I’m laying here wearing almost nothing, wondering if you'd tell me to keep going... would you? 💋",BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,96,17,1,False,False,False,False,False,True,False
80845c060eaef387ac2c8a189edcf75ec284f3cec77cb5b5cd23e1507097e6ea,I’ve been a little too good lately... think you could help me fix that? 😏,BUMP,2025-07-28T14:00:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,73,15,1,False,False,False,False,False,True,False
bf01843bb059d4b060f64684830d09017922b919db00515dd444be1d62090cb0,It's a slow day today. Want to make it more exciting?😉,BUMP,2025-08-29T06:00:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,54,11,1,False,False,False,False,False,True,False
df1a45aafde83ba7a9cf0c3f844cd7afd166ed1c1925afca121f7268b9737b84,How’d you sleep 🫶,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,17,4,1,False,False,False,False,False,True,False
9dcee079f018b3270190e564166b03121873afad26c8c936523ec37559733b46,wish i had your hard cock in my hand right now 🤤🤤,BUMP,2025-07-24T01:50:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,49,12,2,False,False,False,False,False,True,False
8259b39881aac25da4aff49cca8d34edec762579e87cff4ca610416b7ab9c504,okay its time to spice it up baby 😈😈 get ready for what im about to send you,BUMP,2025-07-30T00:42:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,76,18,2,False,False,False,False,False,True,False
c74c122a7bb46dc5fe51c9f919572176deba328ed35d248a8cdb05527520b5bf,if i spend the night just know im leaving with a pair of boxers 🤭,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,65,15,1,False,False,False,False,False,True,False
da2d13bfe7caa13703dc5d47b5ecf7bc91684b89d92a704215162e56e47f03b0,sitting here imagining you stroking yourself to my vids ;) it turns me on so much 😘,BUMP,2025-07-30T10:02:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,83,17,1,False,False,False,False,False,True,False
c7d9581b2af59ff22235c3e461805b5aaf8dcabf2f7f17b3be1fe2c9f47ef775,How’s your day going :3 any fun plans this weekend?,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,51,10,0,False,False,False,False,False,True,False
5b3f69e10359ff945ba0443f41aca9418c6d03bc7709d69cad5a8a02a8a7d1d0,"Why haven’t you opened it yet, baby?🔝🔝🔝🤭",BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,40,7,4,False,False,False,False,False,True,False
c6b2bc12d5a33437cfe9deba226ff957498c2967ba0a34837c563e9348932492,👆👆One click away from something you’ll never forget😉 👆👆,BUMP,2025-08-23T01:38:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,55,9,5,False,False,False,False,False,True,False
a8f18ce04c49e1d4a4e3ee58b79560f691b609169288fb48421f32d6d56aac97,"been dying to know what is your wildest thought about me.. tell me, babe?🙈",BUMP,2025-07-19T00:00:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,74,14,1,False,False,False,False,False,True,False
79e3d0de7a8bbd22f60ebcb7714fc04eacddb97742ca442b7ae50633c879e4ca,Up for some fun babe?,BUMP,2025-08-10T23:05:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,21,5,0,False,False,False,False,False,True,False
d6a49a9c6d7a821b4c6b4ec03ee5cc3290aa9d65cabb474a9d41b107afa8e6e4,tell me—where on my body would you cum first? 🤔,BUMP,2025-07-31T08:12:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,47,10,1,False,False,False,False,False,True,False
3945511f2a77c668d77d076dccda207a0d9e622adbbacce53693cf037d5f67f9,"tell me, is this weekend gonna be wild, chill, or full of me?🤭",BUMP,2025-08-21T23:20:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,62,13,1,False,False,False,False,False,True,False
c7a88bd6f72cabd15953bd3dc7b795d95d6007de3efb0ca749954645e8d83917,just wanted to send some positive vibes your way! I appreciate everything you do dadddyyy!!,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,91,15,0,False,False,False,False,False,True,False
10c82af0cdbe7e2e2e94358d3e6aa6434f6ec2abdd0529885574e9c265d5d88b,ever wondered how i sound when i’m really enjoying myself? my new toy helped me make sure you’ll hear every bit of it😈,BUMP,2025-07-24T04:26:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,118,23,1,False,False,False,False,False,True,False
1c97f2d1fdca23975989cce8ead974bd411874d55a0c71324c9155d27aff00c5,I’m liveee come see me;) it would be hot to make some custom content for you in a pvt there ;),BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,94,21,0,False,False,False,False,False,True,False
1029d4d9dd6c22cb0674b179abda8e812e6b626a78d329c6d9f2f1657712b7e6,i love being put in this position 🥵,BUMP,2025-07-30T00:43:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,35,8,1,False,False,False,False,False,True,False
8d24be86d9904244a5f48771f7e9e9c8b8694784b55c4eae4998cc8b091ba3ec,can you mess my hair up like this 😋,BUMP,2025-07-24T04:27:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,35,9,1,False,False,False,False,False,True,False
ea121ad2084a5515e17dce19fb28ea7f80f062dd7b68608e7a8f92e58be507ea,heyy if you buy my $15 set i sent out last night ill put you on a discount list for my full nude sets coming out tonight while im live ;),BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,137,31,0,False,False,True,False,False,True,False
6737303a65190648301f0e2a2d21cb3418960ac6e04f44a8da4645401f74b386,I know exactly what you like👆👆 and I did it just for you 😈,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,58,14,3,False,False,False,False,False,True,False
b143d518921091b708702309ac42f4a99f3ab8bc6ffddc07b6e67b48eeec20f3,What's the most exciting point of your day so far?,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,50,10,0,False,False,False,False,False,True,False
03028bb00c6936478963c845fc111346ee1f4e425abbb70bc436aa8a689f2c82,i know you love my mirror pics baby 💋,BUMP,2025-09-06T21:39:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,37,9,1,False,False,False,False,False,True,False
58b75b8904c6e6a32069257df5a8623bdd73f15167bf5aa4acffcaf3fddb2e33,"How do you want me, daddy? soft and sweet... or bold and bad? 😈",BUMP,2025-08-13T05:48:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,63,14,1,False,False,False,False,False,True,False
68b666210f50ae092872afcb279b7ab23e4ded4dd1842659ce27d95f68e3f8da,"Handcuffs, a paddle, and a blindfold... which one are you going to use for me?😈",BUMP,2025-07-28T10:06:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,79,15,1,False,False,False,False,False,True,False
735c103854f10b5baddf63fbc4f48b3fb2dec433ced0322de57c3beca6252027,"The last post? Yeah, it’s filthy. 👆👆 Don't miss out on this😉",BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,60,12,3,False,False,False,False,False,True,False
5d0e2cd6dcdc6003576c1ce99cae1d370fb0a8e182ecfec43ef6c534536c49ba,I’m in the mood to misbehave a little... care to join me? 😉,BUMP,2025-08-21T23:34:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,59,13,1,False,False,False,False,False,True,False
4497868103a17bb245338c15d617f9ad16080c0e352b01bf90a25b33bb5c66e6,What do you have on deck today😇 😇 (if its not me it should be💋😈),BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,64,15,4,False,False,False,False,False,True,False
07d619a67a68ce5b27a54f2d0d6f585264df6ed41c5b678edc9959ab2e7f6c07,Will you join me for a naughty session?😈,BUMP,2025-08-05T00:32:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,40,8,1,False,False,False,False,False,True,False
109e29747ba4879b5f399bcc06b04850027f12b0a7b24f4b7eed907634ddf02a,Hurry before I take it down...👆🏻👆🏻 this one’s TOO wild🥵,BUMP,2025-08-13T05:35:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,55,10,5,False,False,False,False,False,True,False
e25fc850457b7a156b363757cd55a83630b3c00f0bd734a8d9788c33eda7a901,Would you fuck me in lingerie or nakey? 😈,BUMP,2025-07-28T05:49:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,41,9,1,False,False,False,False,False,True,False
9ffa9c897147a4c8d15c3395dad0108309fd9341066c577914b9e7dfdf5d33b2,Got something I can slobber on? 🤤,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,33,7,1,False,False,False,False,False,True,False
d4d17a5588e0c9a265ad271d94bd124967db06a99f9070541e266f373b7ffd07,"If I told you I’m not wearing anything under this, would you behave... or would you misbehave with me?",BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,102,19,0,False,False,False,False,False,True,False
bdafbb4d9a27be9a1d493fa04d081fecce56f47c93f7ddb9d72fbf065e5c1790,I got a little carried away filming something just for you... curious what I was wearing? 😈,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,91,17,1,False,False,False,False,False,True,False
17ae07575793540cd238262b301c55305b4cfd460c3b8d474fe4d5c85c4afe3a,"Would you tell me to stay still and behave, or get wild w you? 😉",BUMP,2025-07-28T05:49:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,64,15,1,False,False,False,False,False,True,False
05b5b0534ee561908445ca6d06331c0475b823235ddea45499d62e4d3907cd97,I’ve been thinking about how good your hands would feel on me right now... want a preview?,BUMP,2025-09-15T22:39:34.140491Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,90,17,0,False,False,False,False,False,True,False
0dee7982073637b646aff6a4350181b80ba0bfc126d361a3c737a83172709532,"I keep picturing you right here with me... would you take it slow, or make me beg? 💋",BUMP,2025-07-24T04:37:00Z,EROS CAPTION LOGGER- MASS MESSAGE  BUMPS.csv,ACTIVE,84,18,1,False,False,False,False,False,True,False
